"TOA5","Vilm-3","CR1000","E7307","CR1000.Std.27","CPU:Vilm.CR1","8424","Sensors"
"TIMESTAMP","RECORD","DiffV_Avg(1)","DiffV_Avg(2)","DiffV_Avg(3)","DiffV_Avg(4)","DiffV_Avg(5)","DiffV_Avg(6)","DiffV_Avg(7)","DiffV_Avg(8)","DiffV_Avg(9)","FullBR_Avg(1)","FullBR_Avg(2)","FullBR_Avg(3)","FullBR_Avg(4)","FullBR_Avg(5)"
"TS","RN","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV/V","mV/V","mV/V","mV/V","mV/V"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2015-06-14 07:00:00",264858,0.001655356,0.002317498,0.002317498,0.04072175,0.001986427,0.003641783,0.0009932134,0.03426586,"NAN",5424.781,3992.621,4429.046,2287.881,2686.324
"2015-06-14 08:00:00",264918,0.001324306,0.002151999,0.002151999,0.04403321,0.001655372,0.0009932378,-0.0003310793,0.02218213,"NAN",5429.25,3993.365,4430.536,2287.881,2684.834
"2015-06-14 09:00:00",264978,0.00132424,0.001655301,0.0009931803,0.03625108,0.003145071,0.00132424,-0.00132424,0.02482951,"NAN",5427.015,3997.089,4431.28,2287.881,2687.813
"2015-06-14 10:00:00",265038,0.0006621432,0.0006621432,0.0006621432,0.04221163,0.002317501,0.001655358,-0.001324286,0.009932148,"NAN",5425.861,3995.847,4430.064,2288.022,2686.49
"2015-06-14 11:00:00",265098,0.0001655414,0.000496624,-0.0003310827,0.04419954,0.002317579,0.001324331,0.0009932481,0.01076019,"NAN",5430.869,3996.989,4435.719,2288.25,2691.226
"2015-06-14 12:00:00",265158,0.0004966267,0.0009932533,-0.0006621689,0.04188218,0.00148988,0.0009932533,0.0004966267,0.01241567,"NAN",5430.912,3998.51,4435.753,2287.523,2686.033
"2015-06-14 13:00:00",265218,0.002317516,0.003641811,0.0009932213,0.03691472,0.004469498,-0.002317518,0.001158759,0.02267855,"NAN",5420.581,3989.095,4420.328,2282.781,2681.244
"2015-06-14 14:00:00",265278,0.002648755,0.005297509,0.004469773,0.0375792,0.01109166,-0.001821019,-0.001655472,0.00231766,"NAN",5408.253,3978.562,4405.98,2275.592,2673.969
"2015-06-14 15:00:00",265338,0.002317718,0.004966539,0.00629095,0.05115536,0.009436425,-0.001655513,0.002814372,0.01986616,"NAN",5403.014,3974.075,4402.98,2272.602,2672.467
"2015-06-14 16:00:00",265398,0.002979864,0.005463085,0.004304248,0.04502905,0.01076063,0.003310955,0.002152115,0.01158833,"NAN",5402.311,3975.594,4402.269,2267.407,2668.764
"2015-06-14 17:00:00",265458,0.002979732,0.00496622,0.003641895,0.03641894,0.0105946,0.003145273,0.004800679,0.002979732,"NAN",5403.842,3977.86,4406.027,2265.935,2669.53
"2015-06-14 18:00:00",265518,0.001986645,0.003642182,0.00264886,0.03691846,0.009436551,0.002483299,0.004635511,0.02466754,"NAN",5409.879,3980.152,4412.048,2263.735,2671.802
"2015-06-14 19:00:00",265578,0.0004965698,0.001986279,0.001324186,0.0355875,0.005958837,0.001986279,0.003144942,0.02433192,"NAN",5418.887,3991.924,4385.158,2264.821,2678.908
"2015-06-14 20:00:00",265638,-0.0006621887,0.0004966415,0,0.03625483,0.003642038,0.002814302,0.002648755,0.0235077,"NAN",5423.461,3994.039,4426.813,2265.176,2681.563
"2015-06-14 21:00:00",265698,-0.00165557,-0.0009933423,-0.0006622282,0.03377365,0.001324456,0.002980036,0.004801163,0.02533025,"NAN",5430.167,4000.744,4435.009,2267.411,2683.054
"2015-06-14 22:00:00",265758,-0.00132443,-0.00132443,0,0.03244853,0.001158876,0.002979967,0.002483306,0.01936979,"NAN",5433.146,4004.469,4414.152,2268.156,2688.268
"2015-06-14 23:00:00",265818,-0.001655542,-0.0009933253,-0.0004966626,0.03294529,0.001324434,0.003476638,0.003807747,0.01059547,"NAN",5436.126,4004.469,4413.407,2268.156,2692.737
"2015-06-15 00:00:00",265878,-0.0003311,-0.0003311,-0.0004966499,0.02996455,-0.00215215,0.0006622,0.0019866,0.0274813,"NAN",5438.042,4006.272,4411.519,2269.079,2693.693
"2015-06-15 01:00:00",265938,-0.0008276787,-0.0006621429,-0.0003310715,0.02979643,-0.002979643,0.001820893,0.002814107,0.006786965,"NAN",5441.518,4012.598,4414.9,2270.776,2693.938
"2015-06-15 02:00:00",265998,0.001324377,-0.0004966432,-0.001324377,0.03195056,-0.005959703,-0.001655467,0.00281433,0.02416992,"NAN",5446.882,4015.492,4429.783,2268.168,2694.381
"2015-06-15 03:00:00",266058,0.001986796,-0.0006622653,-0.001655663,0.02698731,-0.008278316,-0.002152362,0.004139158,0.02351042,"NAN",5448.398,4017.747,4457.374,2269.669,2695.884
"2015-06-15 04:00:00",266118,0.001821295,-0.0009934338,-0.001821295,0.02798172,-0.008775331,-0.001159006,0.001821295,0.02698828,"NAN",5450.442,4018.155,4425.038,2269.9,2698.393
"2015-06-15 05:00:00",266178,0.0009933639,-0.0009933639,-0.0006622426,0.03377439,-0.008609144,-0.001324487,0.003145651,0.02582745,"NAN",5450.811,4019.172,4429.063,2270.053,2695.595
"2015-06-15 06:00:00",266238,0,-0.0009934129,0,0.03361047,-0.003808083,-0.0006622752,0.001655688,0.0233452,"NAN",5450.72,4019.85,4427.499,2270.76,2694.805
"2015-06-15 07:00:00",266298,0.001821368,0.0003311578,0.000496737,0.02765168,0.003642736,-0.002814839,0.000496737,0.01523324,"NAN",5449.152,4017.008,4425.34,2268.928,2694.398
"2015-06-15 08:00:00",266358,0.001655542,0.0003311083,-0.000993325,0.04469962,0.01556209,-0.006953275,0.001489987,0.01870762,"NAN",5446.906,4010.294,4421.606,2267.433,2694.393
"2015-06-15 09:00:00",266418,0.001655431,0.0009932584,-0.001655431,0.04337228,0.006621723,-0.00430412,0.001158801,0.01887191,"NAN",5441.566,4008.163,4419.41,2267.071,2693.962
"2015-06-15 10:00:00",266478,0.002979881,0.002814331,-0.0009932935,0.038904,0.009270737,-0.005132017,0.0009932941,0.01274724,"NAN",5435.322,4004.974,4414.709,2264.718,2687.862
"2015-06-15 11:00:00",266538,0.00331112,0.003642232,-0.0004966679,0.0331112,0.005960016,-0.004801123,0.0004966679,0.01738338,"NAN",5428.68,4004.471,4409.685,2262.198,2687.524
"2015-06-15 12:00:00",266598,0.002317691,0.003642085,0.000496648,0.03890409,0.00496648,-0.002814339,-0.0008277466,0.02367355,"NAN",5424.21,4000.746,4405.96,2259.964,2682.31
"2015-06-15 13:00:00",266658,0.001655505,0.002317707,-0.0009933031,0.02897134,0.00331101,-0.004635415,-0.0004966515,0.01870721,"NAN",5427.19,4004.471,4409.685,2256.984,2682.31
"2015-06-15 14:00:00",266718,0.002483136,0.002317594,-0.001158797,0.03128751,0.003476391,-0.005297357,-0.0001655424,0.02648679,"NAN",5431.66,4005.216,4409.685,2257.729,2683.055
"2015-06-15 15:00:00",266778,0.001986599,0.0013244,-0.001655499,0.03128894,0.003973199,-0.003642099,0.0008277477,0.0008277518,"NAN",5434.639,4010.43,4414.154,2257.729,2688.269
"2015-06-15 16:00:00",266838,0.003310986,0.002648789,0.0006621971,0.0221836,0.00695307,-0.003642084,0.0003310986,-0.0009932957,"NAN",5434.639,4006.706,4412.665,2256.239,2684.545
"2015-06-15 17:00:00",266898,0.003311014,0.003642115,0.0006622027,0.02218379,0.008111983,-0.001986608,-0.0003311014,-0.0001655507,"NAN",5433.149,4005.216,4409.685,2254.75,2681.565
"2015-06-15 18:00:00",266958,0.003641895,0.002979733,0.0008277018,0.0240034,0.007780411,-0.0006621628,0.000165539,0.0003310814,"NAN",5436.129,4011.175,4411.175,2254.75,2683.8
"2015-06-15 19:00:00",267018,0.002648711,0.002317622,0.0001655445,0.02118969,0.0059596,0.0003310889,0.0008277223,0.0008277223,"NAN",5444.322,4016.389,4422.348,2254.005,2688.269
"2015-06-15 20:00:00",267078,0.001655518,0.001489967,-0.0001655518,0.02582609,0.003807693,0.0006622074,0.001324415,0.002152174,"NAN",5446.557,4022.348,4427.562,2256.239,2693.483
"2015-06-15 21:00:00",267138,0.0006621793,0.0008277241,-0.0004966344,0.02863925,0.002152083,0.0009932688,0.001489903,0.003641986,"NAN",5452.849,4028.553,4435.282,2260.847,2693.648
"2015-06-15 22:00:00",267198,0.0004966276,0.0006621701,-0.0003310851,0.03327405,0.002152053,0.001489883,0,0.005462904,"NAN",5456.339,4029.675,4438.677,2262.548,2699.115
"2015-06-15 23:00:00",267258,0.0004966474,0.0006621988,0,0.02781234,0.001821048,0.002152154,0.001158853,0.01672049,"NAN",5459.397,4031.223,4443.21,2264.816,2700.644
"2015-06-16 00:00:00",267318,0.0008276768,0.0006621415,-0.0001655354,0.02880315,0.001820889,0.001820889,-0.001820889,0.01241515,"NAN",5461.632,4034.948,4447.681,2265.561,2705.114
"2015-06-16 01:00:00",267378,0.0004966403,0.0003310936,0,0.02615639,0.001324374,0.001158827,0.002152108,0.009767259,"NAN",5466.848,4038.673,4449.916,2266.306,2705.859
"2015-06-16 02:00:00",267438,0.0003310777,0.0003310777,0,0.02764498,0.0001655388,0.0009932329,-0.0003310777,0.01589173,"NAN",5469.155,4039.471,4452.955,2267.081,2705.895
"2015-06-16 03:00:00",267498,0,-0.0001655359,-0.0006621436,0.0281411,-0.0003310718,0.001158751,0.0004966077,0.01489823,"NAN",5470.79,4041.068,4458.288,2267.14,2705.966
"2015-06-16 04:00:00",267558,-0.0004966266,-0.0006621685,-0.001655421,0.0263212,-0.0004966258,0.0006621685,-0.0003310822,0.01622313,"NAN",5473.594,4042.979,4460.241,2268.867,2706.992
"2015-06-16 05:00:00",267618,-0.0003310857,-0.0003310857,-0.001655428,0.02069285,-0.001324343,0.001820971,0.0008277142,0.0150644,"NAN",5475.968,4045.317,4461.845,2268.179,2707.061
"2015-06-16 06:00:00",267678,0,-0.0003310963,-0.001986578,0.0220179,0.001158837,0.0004966444,-0.001986578,0.009270696,"NAN",5478.92,4047.531,4461.821,2269.657,2707.047
"2015-06-16 07:00:00",267738,0.0006621844,0.0001655455,-0.001986553,0.02317645,0.001324365,-0.0009932754,0.001821012,0.01506472,"NAN",5479.504,4044.431,4463.181,2268.1,2706.222
"2015-06-16 08:00:00",267798,0.001158822,0.0004966381,-0.001324368,0.02317645,-0.0006621842,-0.002814283,0.0008277302,0.02118989,"NAN",5476.974,4041.233,4459.214,2267.233,2705.331
"2015-06-16 09:00:00",267858,0.001158873,0.0006622096,-0.001655531,0.02516407,0.001655542,-0.002814407,0.0004966579,0.004304425,"NAN",5476.625,4041.72,4458.93,2267.089,2704.414
"2015-06-16 10:00:00",267918,0.001655397,0.0008276983,-0.001820936,0.02102354,0.002152015,-0.003807412,0.003310793,0.0112567,"NAN",5475.057,4040.918,4458.123,2264.822,2701.396
"2015-06-16 11:00:00",267978,0.00198654,0.00132436,-0.00165545,0.02632166,0.003145355,-0.00496635,0.00066218,0.01556123,"NAN",5470.575,4039.419,4452.152,2264.071,2699.155
"2015-06-16 12:00:00",268038,0.002483244,0.001655496,-0.001489947,0.03128888,0.004469839,-0.004469839,0.0008277482,0.01738271,"NAN",5469.776,4038.635,4452.853,2264.049,2694.658
"2015-06-16 13:00:00",268098,0.002483173,0.001655448,-0.001820993,0.03095688,0.003641987,-0.003807531,0.001655448,0.001986538,"NAN",5468.881,4038.524,4450.497,2263.987,2697.564
"2015-06-16 14:00:00",268158,0.002814198,0.002152034,-0.0009932464,0.02979739,0.005297314,-0.005297314,-0.0008277055,0.01109125,"NAN",5468.43,4038.936,4451.619,2263.8,2695.852
"2015-06-16 15:00:00",268218,0.001986628,0.001986628,-0.001324419,0.0246673,0.005959884,-0.00496657,-0.0008277616,0.009767587,"NAN",5468.911,4039.486,4451.405,2262.946,2695.722
"2015-06-16 16:00:00",268278,0.002317631,0.001986541,-0.0008277253,0.02665276,0.003145356,-0.002979811,0.001655451,0.01622342,"NAN",5471.212,4040.28,4455.928,2264.464,2699.479
"2015-06-16 17:00:00",268338,0.001986533,0.001655443,-0.0008277227,0.03211562,0.005297419,-0.003641983,0.000331088,0.01804434,"NAN",5471.883,4040.225,4458.102,2264.433,2699.442
"2015-06-16 18:00:00",268398,0.001655431,0.0009932588,-0.001489888,0.02946668,0.001324345,-0.001820975,0.003973035,0.0157266,"NAN",5474.663,4042.862,4463.016,2264.658,2705.671
"2015-06-16 19:00:00",268458,0.001821033,0.001158839,-0.0006621939,0.0266533,0.002648775,-0.0008277423,0.0004966455,0.02168685,"NAN",5479.409,4047.536,4469.201,2265.518,2705.807
"2015-06-16 20:00:00",268518,0.001324368,0.0008277309,-0.000662184,0.02830837,0.00198655,2.008164E-009,-0.001489905,0.02714955,"NAN",5482.45,4052.051,4475.21,2266.288,2705.837
"2015-06-16 21:00:00",268578,0.0003310873,0.0003310873,-0.0009932619,0.02979786,0.0004966309,-0.002317611,-0.005628484,0.02714916,"NAN",5485.473,4054.318,4481.206,2267.796,2711.819
"2015-06-16 22:00:00",268638,-0.0001655462,-0.0003310933,-0.001489919,0.03195051,0.0001655453,-0.001655472,-0.0001655509,0.0110916,"NAN",5492.34,4063.378,4486.553,2273.823,2713.389
"2015-06-16 23:00:00",268698,-0.000662207,-0.001158862,-0.002152173,0.02979932,-0.003311035,-0.0009933105,0,0.03046152,"NAN",5496.014,4065.381,4492.335,2274.855,2718.202
"2015-06-17 00:00:00",268758,-0.001324398,-0.001821047,-0.002979894,0.02350806,-0.0006621988,0.0006621988,0.003642093,0.03658648,"NAN",5500.558,4070.651,4494.631,2277.866,2718.238
"2015-06-17 01:00:00",268818,-0.001324579,-0.002483584,-0.003973736,0.02582929,-0.00480159,-0.0004967159,-0.0003311406,0.03112757,"NAN",5505.028,4074.377,4499.102,2277.866,2721.219
"2015-06-17 02:00:00",268878,-0.00149014,-0.002317996,-0.00430485,0.02847824,-0.003642566,-0.0001655712,0.0001655712,0.03195523,"NAN",5506.674,4077.472,4505.189,2280.166,2725.021
"2015-06-17 03:00:00",268938,-0.001490184,-0.001986912,-0.00331152,0.02433968,-0.003808249,-0.001159032,0.000165576,0.02996926,"NAN",5509.68,4078.236,4505.956,2283.902,2725.779
"2015-06-17 04:00:00",268998,-0.00149018,-0.001655756,-0.00298036,0.02351173,-0.003145936,0.0004967267,0.0006623023,0.03079706,"NAN",5511.875,4079.696,4508.158,2286.12,2727.994
"2015-06-17 05:00:00",269058,-0.0009933894,-0.001324519,-0.003642428,0.02334465,-0.004470252,0,0.0001655649,0.03228515,"NAN",5517.189,4084.24,4509.728,2286.906,2728.788
"2015-06-17 06:00:00",269118,0.0001655719,-0.0004967144,-0.002980289,0.0273193,0.0009934296,-0.0001655719,-0.0001655719,0.02533246,"NAN",5518.445,4088.537,4510.282,2286.809,2729.417
"2015-06-17 07:00:00",269178,0.002317933,0.0009933999,-0.002317933,0.0352657,0.006788233,-0.001324533,-0.0006622666,0.03195436,"NAN",5519.785,4087.681,4513.885,2287.492,2727.853
"2015-06-17 08:00:00",269238,0.003145352,0.001655448,-0.002814262,0.0336056,0.01407131,-0.008111697,-0.0008277242,0.01969984,"NAN",5519.001,4077.416,4511.754,2286.422,2722.995
"2015-06-17 09:00:00",269298,0.002979772,0.0023176,-0.002483144,0.04271007,0.01026366,-0.007449427,-0.0006621727,0.009932574,"NAN",5511.53,4075.165,4505.777,2285.668,2717.77
"2015-06-17 10:00:00",269358,0.00364195,0.002979777,-0.001489888,0.03857156,0.008111615,-0.005462924,-0.0003310863,0.01671986,"NAN",5507.888,4068.715,4505.234,2281.669,2715.953
"2015-06-17 11:00:00",269418,0.004304598,0.004966843,0.0004966834,0.03609242,0.01009925,-0.004801279,-0.00132449,0.02516534,"NAN",5502.423,4064.806,4498.326,2278.586,2711.36
"2015-06-17 12:00:00",269478,0.004635294,0.007118488,0.003476471,0.02284538,0.01605798,-0.004138655,-0.003145378,-0.002152101,"NAN",5493.484,4056.612,4492.367,2275.606,2706.146
"2015-06-17 13:00:00",269538,0.0029797,0.007614789,0.005628322,0.02168559,0.01854036,-0.002814161,-0.006787094,-0.003476317,"NAN",5490.329,4052.208,4519.914,2270.011,2704.948
"2015-06-17 14:00:00",269598,0.003642004,0.007780644,0.006290734,0.02781166,0.01870666,-0.002814274,-0.004635277,-0.005462999,"NAN",5483.496,4050.817,4515.47,2266.67,2704.516
"2015-06-17 15:00:00",269658,0.003642016,0.007780671,0.005628571,0.03195041,0.01903781,-0.0004966386,-0.002979832,-0.001986554,"NAN",5482.21,4050.967,4493.297,2264.521,2703.127
"2015-06-17 16:00:00",269718,0.003642099,0.006290898,0.004469849,0.03675209,0.01572724,0.0013244,-0.002317699,0.004469849,"NAN",5490.988,4061.276,4496.892,2263.711,2704.539
"2015-06-17 17:00:00",269778,0.002979774,0.005794004,0.004966289,0.03112208,0.01059475,0.002979774,-0.001324344,0.0188719,"NAN",5500.036,4068.805,4500.706,2263.757,2706.828
"2015-06-17 18:00:00",269838,0.002482833,0.004469099,0.002813877,0.03144921,0.0104279,0.002151788,-0.0001655222,0.03409757,"NAN",5506.644,4078.967,4542.943,2267.003,2716.084
"2015-06-17 19:00:00",269898,0.0008276991,0.002648642,0.0006621605,0.03294249,0.006952693,0.001324312,0.0004966275,0.03145265,"NAN",5517.258,4087.851,4551.906,2274.091,2717.289
"2015-06-17 20:00:00",269958,0.0006622207,0.001324441,-0.001324441,0.03079326,0.003311103,0.0003311104,0.000993331,0.01721774,"NAN",5525.512,4100.558,4520.67,2277.095,2725.512
"2015-06-17 21:00:00",270018,-0.0001655492,-0.0009932949,-0.005297573,0.03526197,-0.0004966474,-0.00198659,0.0001655492,0.04320833,"NAN",5530.979,4107.45,4529.071,2281.668,2730.851
"2015-06-17 22:00:00",270078,0.0006621878,-0.001324376,-0.004635314,0.03377158,-0.0006621896,-0.003145391,0.0003310926,0.03989681,"NAN",5539.814,4116.121,4535.556,2288.638,2735.637
"2015-06-17 23:00:00",270138,0.001489909,-0.0003310909,-0.002814272,0.03228136,0.0001655454,-0.002483182,-0.001158818,0.01688563,"NAN",5545.052,4119.118,4542.279,2290.882,2738.628
"2015-06-18 00:00:00",270198,0.001655555,0.0009933332,-0.0008277778,0.02185333,0.003311108,-0.0004966671,0.0004966668,0.02930334,"NAN",5546.624,4121.605,4548.44,2293.588,2739.046
"2015-06-18 01:00:00",270258,-0.000331089,0.001986534,0.0009932669,0.03112236,0.001158811,0.0001655445,-0.000331089,0.01820989,"NAN",5553.821,4125.887,4550.469,2294.974,2740.412
"2015-06-18 02:00:00",270318,0.0003311081,0.00165554,0.001489986,0.03112416,0.004138851,0.000496662,-0.003145526,0.01771428,"NAN",5555.31,4130.355,4556.426,2297.952,2743.39
"2015-06-18 03:00:00",270378,0.0008277663,0.0009933206,0.0009933206,0.02748185,0.002483296,0.001324426,-0.001324424,0.02781302,"NAN",5557.544,4131.845,4559.406,2298.697,2744.88
"2015-06-18 04:00:00",270438,0.0006621637,0.001158786,0.0004966228,0.02499668,0.004469605,0.001158786,-0.0009932455,0.03459805,"NAN",5559.034,4134.824,4560.896,2300.187,2747.115
"2015-06-18 05:00:00",270498,0.0004966533,0.0003311022,-0.0009933065,0.03029585,0.003476573,0.0004966533,-0.001324409,0.01854172,"NAN",5560.523,4138.549,4569.089,2303.167,2749.349
"2015-06-18 06:00:00",270558,0.0001655544,-0.0003311087,-0.002152207,0.030462,0.003311087,0,-0.0006622174,0.02731647,"NAN",5566.482,4144.508,4572.069,2304.656,2750.094
"2015-06-18 07:00:00",270618,0.0004966469,0,-0.001324392,0.0324476,0.003973175,-0.000165549,-0.0009932937,0.02119027,"NAN",5567.972,4147.488,4575.793,2304.656,2753.074
"2015-06-18 08:00:00",270678,0.002979863,0.002648767,-0.001489932,0.03145411,0.006290822,-0.0009932874,-0.0003310961,0.0235078,"NAN",5570.207,4148.978,4592.925,2304.656,2750.839
"2015-06-18 09:00:00",270738,0.00297968,0.001655378,-0.0009932267,0.03608723,0.005628284,0,-0.0009932265,0.008442426,"NAN",5573.187,4148.978,4616.017,2305.401,2749.349
"2015-06-18 10:00:00",270798,0.002979767,0.001986512,-0.0003310853,0.02152054,0.008111589,0.0006621705,0.001986512,0.01655426,"NAN",5573.187,4148.978,4616.762,2304.656,2750.839
"2015-06-18 11:00:00",270858,0.002979909,0.002317707,0.0001655499,0.03774551,0.006456468,-0.0001655522,-0.0006621997,0.02367369,"NAN",5574.676,4148.978,4612.292,2304.656,2748.604
"2015-06-18 12:00:00",270918,0.003973124,0.004304217,0.0009932809,0.03675139,0.009270622,-0.0001655468,-0.0006621873,0.009932809,"NAN",5572.441,4143.019,4607.078,2302.422,2741.9
"2015-06-18 13:00:00",270978,0.003310967,0.00397316,0,0.03459961,0.009767361,0.0009932951,-0.0004966459,0.02367341,"NAN",5570.199,4140.777,4610.051,2301.673,2741.151
"2015-06-18 14:00:00",271038,0,0.0006621731,-0.002979779,0.03012888,0.004635212,-0.001986519,0.0004966299,0.006621731,"NAN",5573.929,4147.486,4610.8,2301.676,2746.368
"2015-06-18 15:00:00",271098,-0.0008277145,0.001986515,-0.001986515,0.0293011,0.00397303,-0.001489886,0.001655429,0.002814229,"NAN",5583.612,4156.424,4618.994,2301.676,2747.858
"2015-06-18 16:00:00",271158,0.001986587,0.00165549,-0.00132439,0.03012995,0.004304271,-0.001986583,0.0004966522,0.01423723,"NAN",5584.357,4147.486,4615.27,2300.186,2741.154
"2015-06-18 17:00:00",271218,0.001986424,0.001986424,-0.0009932118,0.03112063,0.005959271,0.0004966059,0.001158747,0.02549244,"NAN",5579.143,4147.486,4611.545,2298.696,2741.899
"2015-06-18 18:00:00",271278,0.001655307,0.001655307,-0.0003310614,0.03476145,0.003641675,0.0008276534,0.0004965921,0.0274781,"NAN",5581.377,4147.486,4612.29,2297.951,2746.368
"2015-06-18 19:00:00",271338,0.001324241,0.001655301,-0.0003310602,0.03757533,0.003476132,0.0009931807,0.001655301,0.03227837,"NAN",5581.377,4147.486,4614.524,2297.207,2746.368
"2015-06-18 20:00:00",271398,0.001158798,0.001158798,-0.0006621702,0.03492948,0.002979766,-0.0003310851,0.001655425,0.02201716,"NAN",5583.612,4151.21,4618.994,2298.696,2750.093
"2015-06-18 21:00:00",271458,0.0003311034,0.0003311034,-0.001324414,0.02996485,0.001655514,0.0008277606,0.001821067,0.03112372,"NAN",5588.082,4157.914,4615.27,2298.696,2753.072
"2015-06-18 22:00:00",271518,0.0003310995,-0.0001655497,-0.001986597,0.02566021,-0.0004966492,0.0008277487,0.0009932985,0.01970042,"NAN",5591.18,4161.537,4592.143,2300.542,2754.243
"2015-06-18 23:00:00",271578,0,-0.0006621938,-0.002317678,0.02814323,-0.002979872,-0.0006621937,0.001986581,0.0269844,"NAN",5592.008,4164.579,4599.662,2301.321,2759.499
"2015-06-19 00:00:00",271638,0.001489829,-0.001986438,-0.006124852,0.02896889,-0.004966096,-0.001986438,0.001324293,0.03012765,"NAN",5598.516,4171.691,4600.856,2302.291,2760.514
"2015-06-19 01:00:00",271698,0.001490044,-0.002317847,-0.007615782,0.03195317,-0.005960178,-0.004966815,0.001324484,0.02632412,"NAN",5610.092,4178.695,4613.852,2305.436,2768.162
"2015-06-19 02:00:00",271758,0.002649323,-0.001986992,-0.006623308,0.02963934,-0.006954475,-0.005298646,0.002483741,0.02533416,"NAN",5613.817,4180.186,4619.067,2309.161,2768.907
"2015-06-19 03:00:00",271818,0.002980268,-0.0009934227,-0.006953959,0.02963711,-0.006788388,-0.005629395,0.002317986,0.03460423,"NAN",5617.543,4182.421,4621.303,2311.396,2772.633
